,district,dt,future_dt,temp,feels_like,pressure,humidity,dew_point,clouds,uvi,visibility,wind_speed,wind_gust,wind_deg,pop,rain_1h,snow_1h,weather_id,weather_main,weather_description,weather_icon
10286,Dublin 5,2025-02-22 14:05:54,2025-02-23 04:00:00,282.88,279.09,1009,74,278.29,100,0.0,10000,9.61,19.91,182,0.0,,,804,Clouds,overcast clouds,04n
10287,Dublin 5,2025-02-22 14:05:54,2025-02-23 05:00:00,282.86,278.92,1007,76,278.61,100,0.0,10000,10.27,20.62,184,0.0,,,804,Clouds,overcast clouds,04n
10288,Dublin 5,2025-02-22 14:05:54,2025-02-23 06:00:00,282.58,278.24,1006,78,278.65,100,0.0,10000,11.82,23.05,184,0.21,,,500,Rain,light rain,10n
10289,Dublin 5,2025-02-22 14:05:54,2025-02-23 07:00:00,282.67,278.24,1005,81,279.36,100,0.0,10000,12.45,23.17,178,0.66,,,500,Rain,light rain,10n
10290,Dublin 5,2025-02-22 14:05:54,2025-02-23 08:00:00,282.84,278.65,1004,86,280.38,100,0.01,7802,11.5,23.37,179,1.0,,,500,Rain,light rain,10d
10291,Dublin 5,2025-02-22 14:05:54,2025-02-23 09:00:00,283.46,282.79,1002,86,281.0,100,0.07,8661,11.21,22.49,182,1.0,,,501,Rain,moderate rain,10d
10292,Dublin 5,2025-02-22 14:05:54,2025-02-23 10:00:00,283.93,283.31,1001,86,281.48,100,0.07,7501,11.19,22.1,183,1.0,,,501,Rain,moderate rain,10d
10293,Dublin 5,2025-02-22 14:05:54,2025-02-23 11:00:00,284.4,283.83,1001,86,281.82,100,0.14,7342,11.02,22.98,188,1.0,,,501,Rain,moderate rain,10d
10294,Dublin 5,2025-02-22 14:05:54,2025-02-23 12:00:00,284.91,284.39,1000,86,282.37,100,0.15,10000,10.55,23.53,189,1.0,,,501,Rain,moderate rain,10d
10295,Dublin 5,2025-02-22 14:05:54,2025-02-23 13:00:00,285.14,284.64,1000,86,282.64,100,0.24,10000,11.76,19.99,208,1.0,,,501,Rain,moderate rain,10d
10296,Dublin 5,2025-02-22 14:05:54,2025-02-23 14:00:00,284.39,283.74,1000,83,281.43,100,0.13,10000,8.85,17.6,209,1.0,,,500,Rain,light rain,10d
10297,Dublin 5,2025-02-22 14:05:54,2025-02-23 15:00:00,283.89,283.16,1001,82,280.65,100,0.06,10000,9.31,15.34,210,1.0,,,500,Rain,light rain,10d
10298,Dublin 5,2025-02-22 14:05:54,2025-02-23 16:00:00,283.62,282.84,1001,81,280.19,100,0.1,10000,8.69,15.72,208,0.8,,,804,Clouds,overcast clouds,04d
10299,Dublin 5,2025-02-22 14:05:54,2025-02-23 17:00:00,283.48,282.68,1001,81,280.15,81,0.0,10000,8.93,16.51,213,0.8,,,803,Clouds,broken clouds,04d
10300,Dublin 5,2025-02-22 14:05:54,2025-02-23 18:00:00,283.2,282.35,1002,80,279.7,72,0.0,10000,9.08,16.35,214,0.8,,,803,Clouds,broken clouds,04n
10301,Dublin 5,2025-02-22 14:05:54,2025-02-23 19:00:00,282.92,279.21,1002,80,279.44,0,0.0,10000,9.3,16.79,216,0.0,,,800,Clear,clear sky,01n
10302,Dublin 5,2025-02-22 14:05:54,2025-02-23 20:00:00,282.6,278.83,1002,80,279.16,26,0.0,10000,9.11,16.73,218,0.0,,,802,Clouds,scattered clouds,03n
10303,Dublin 5,2025-02-22 14:05:54,2025-02-23 21:00:00,282.37,278.64,1003,80,278.85,52,0.0,10000,8.65,16.15,219,0.0,,,803,Clouds,broken clouds,04n
10304,Dublin 5,2025-02-22 14:05:54,2025-02-23 22:00:00,282.18,278.39,1004,80,278.61,64,0.0,10000,8.67,16.32,220,0.0,,,803,Clouds,broken clouds,04n
10305,Dublin 5,2025-02-22 14:05:54,2025-02-23 23:00:00,281.76,278.03,1004,81,278.44,52,0.0,10000,7.96,15.46,220,0.0,,,803,Clouds,broken clouds,04n
10306,Dublin 5,2025-02-22 14:05:54,2025-02-24 00:00:00,281.6,277.87,1004,81,278.29,43,0.0,10000,7.77,15.07,220,0.0,,,802,Clouds,scattered clouds,03n
10307,Dublin 5,2025-02-22 14:05:54,2025-02-24 01:00:00,281.66,278.09,1004,80,278.24,100,0.0,10000,7.29,14.52,228,0.0,,,804,Clouds,overcast clouds,04n
10308,Dublin 5,2025-02-22 14:05:54,2025-02-24 02:00:00,281.28,277.61,1005,81,277.95,81,0.0,10000,7.26,14.53,228,0.0,,,803,Clouds,broken clouds,04n
10309,Dublin 5,2025-02-22 14:05:54,2025-02-24 03:00:00,280.87,277.32,1005,82,277.74,58,0.0,10000,6.52,13.92,229,0.0,,,803,Clouds,broken clouds,04n
10310,Dublin 5,2025-02-22 14:05:54,2025-02-24 04:00:00,280.59,276.98,1005,83,277.56,44,0.0,10000,6.45,13.8,232,0.0,,,802,Clouds,scattered clouds,03n
10311,Dublin 5,2025-02-22 14:05:54,2025-02-24 05:00:00,280.46,276.8,1005,82,277.34,37,0.0,10000,6.51,13.68,232,0.0,,,802,Clouds,scattered clouds,03n
10312,Dublin 5,2025-02-22 14:05:54,2025-02-24 06:00:00,280.29,276.8,1005,81,277.01,32,0.0,10000,5.91,13.04,228,0.0,,,802,Clouds,scattered clouds,03n
10313,Dublin 5,2025-02-22 14:05:54,2025-02-24 07:00:00,280.31,276.9,1006,81,277.04,17,0.0,10000,5.69,12.44,229,0.0,,,801,Clouds,few clouds,02n
10314,Dublin 5,2025-02-22 14:05:54,2025-02-24 08:00:00,280.34,277.03,1006,82,277.23,24,0.09,10000,5.46,12.18,231,0.0,,,801,Clouds,few clouds,02d
10315,Dublin 5,2025-02-22 14:05:54,2025-02-24 09:00:00,280.8,277.66,1007,81,277.55,36,0.33,10000,5.34,11.4,232,0.0,,,802,Clouds,scattered clouds,03d
10316,Dublin 5,2025-02-22 14:05:54,2025-02-24 10:00:00,281.59,278.8,1007,78,277.82,43,0.64,10000,4.96,10.06,239,0.0,,,802,Clouds,scattered clouds,03d
10317,Dublin 5,2025-02-22 14:05:54,2025-02-24 11:00:00,282.14,279.5,1008,74,277.47,53,1.0,10000,4.93,8.48,241,0.0,,,803,Clouds,broken clouds,04d
10318,Dublin 5,2025-02-22 14:05:54,2025-02-24 12:00:00,282.93,280.45,1008,65,276.52,46,1.22,10000,5.04,7.36,239,0.0,,,802,Clouds,scattered clouds,03d
10319,Dublin 5,2025-02-22 14:05:54,2025-02-24 13:00:00,283.53,282.27,1008,63,276.6,14,1.2,10000,5.05,7.53,237,0.0,,,801,Clouds,few clouds,02d
10320,Dublin 5,2025-02-22 15:06:52,2025-02-22 15:00:00,285.65,284.63,1011,64,279.03,40,0.6,10000,4.91,8.31,243,0.0,,,802,Clouds,scattered clouds,03d
10321,Dublin 5,2025-02-22 15:06:52,2025-02-22 16:00:00,285.27,284.26,1011,66,279.12,33,0.28,10000,4.36,7.83,239,0.0,,,802,Clouds,scattered clouds,03d
10322,Dublin 5,2025-02-22 15:06:52,2025-02-22 17:00:00,284.51,283.48,1011,68,278.82,26,0.0,10000,3.84,7.64,228,0.0,,,802,Clouds,scattered clouds,03d
10323,Dublin 5,2025-02-22 15:06:52,2025-02-22 18:00:00,282.96,281.12,1013,74,278.55,19,0.0,10000,3.58,7.47,221,0.0,,,801,Clouds,few clouds,02n
10324,Dublin 5,2025-02-22 15:06:52,2025-02-22 19:00:00,281.38,279.41,1013,80,278.14,14,0.0,10000,3.2,6.71,206,0.0,,,801,Clouds,few clouds,02n
10325,Dublin 5,2025-02-22 15:06:52,2025-02-22 20:00:00,279.9,277.55,1014,86,277.44,4,0.0,10000,3.32,5.1,186,0.0,,,800,Clear,clear sky,01n
10326,Dublin 5,2025-02-22 15:06:52,2025-02-22 21:00:00,279.72,277.32,1014,87,277.45,4,0.0,10000,3.34,4.42,177,0.0,,,800,Clear,clear sky,01n
10327,Dublin 5,2025-02-22 15:06:52,2025-02-22 22:00:00,279.99,277.33,1014,83,277.06,8,0.0,10000,3.88,7.44,183,0.0,,,800,Clear,clear sky,01n
10328,Dublin 5,2025-02-22 15:06:52,2025-02-22 23:00:00,279.94,277.2,1014,80,276.44,20,0.0,10000,4.02,7.52,175,0.0,,,801,Clouds,few clouds,02n
10329,Dublin 5,2025-02-22 15:06:52,2025-02-23 00:00:00,280.03,276.77,1014,81,276.77,17,0.0,10000,5.16,10.04,172,0.0,,,801,Clouds,few clouds,02n
10330,Dublin 5,2025-02-22 15:06:52,2025-02-23 01:00:00,280.63,277.28,1013,81,277.27,98,0.0,10000,5.76,11.85,172,0.0,,,804,Clouds,overcast clouds,04n
10331,Dublin 5,2025-02-22 15:06:52,2025-02-23 02:00:00,281.46,277.87,1012,79,277.73,99,0.0,10000,7.15,15.04,173,0.0,,,804,Clouds,overcast clouds,04n
10332,Dublin 5,2025-02-22 15:06:52,2025-02-23 03:00:00,282.2,278.4,1010,77,278.15,99,0.0,10000,8.71,17.77,176,0.0,,,804,Clouds,overcast clouds,04n
10333,Dublin 5,2025-02-22 15:06:52,2025-02-23 04:00:00,282.88,279.09,1009,74,278.29,100,0.0,10000,9.61,19.91,182,0.0,,,804,Clouds,overcast clouds,04n
10334,Dublin 5,2025-02-22 15:06:52,2025-02-23 05:00:00,282.86,278.92,1007,76,278.61,100,0.0,10000,10.27,20.62,184,0.0,,,804,Clouds,overcast clouds,04n
10335,Dublin 5,2025-02-22 15:06:52,2025-02-23 06:00:00,282.58,278.24,1006,78,278.65,100,0.0,10000,11.82,23.05,184,0.21,,,500,Rain,light rain,10n
10336,Dublin 5,2025-02-22 15:06:52,2025-02-23 07:00:00,282.67,278.24,1005,81,279.36,100,0.0,10000,12.45,23.17,178,0.66,,,500,Rain,light rain,10n
10337,Dublin 5,2025-02-22 15:06:52,2025-02-23 08:00:00,282.84,278.65,1004,86,280.38,100,0.01,7802,11.5,23.37,179,1.0,,,500,Rain,light rain,10d
10338,Dublin 5,2025-02-22 15:06:52,2025-02-23 09:00:00,283.46,282.79,1002,86,281.0,100,0.07,8661,11.21,22.49,182,1.0,,,501,Rain,moderate rain,10d
10339,Dublin 5,2025-02-22 15:06:52,2025-02-23 10:00:00,283.93,283.31,1001,86,281.48,100,0.07,7501,11.19,22.1,183,1.0,,,501,Rain,moderate rain,10d
10340,Dublin 5,2025-02-22 15:06:52,2025-02-23 11:00:00,284.4,283.83,1001,86,281.82,100,0.14,7342,11.02,22.98,188,1.0,,,501,Rain,moderate rain,10d
10341,Dublin 5,2025-02-22 15:06:52,2025-02-23 12:00:00,284.91,284.39,1000,86,282.37,100,0.15,10000,10.55,23.53,189,1.0,,,501,Rain,moderate rain,10d
10342,Dublin 5,2025-02-22 15:06:52,2025-02-23 13:00:00,285.14,284.64,1000,86,282.64,100,0.24,10000,11.76,19.99,208,1.0,,,501,Rain,moderate rain,10d
10343,Dublin 5,2025-02-22 15:06:52,2025-02-23 14:00:00,284.39,283.74,1000,83,281.43,100,0.13,10000,8.85,17.6,209,1.0,,,500,Rain,light rain,10d
10344,Dublin 5,2025-02-22 15:06:52,2025-02-23 15:00:00,283.89,283.16,1001,82,280.65,100,0.06,10000,9.31,15.34,210,1.0,,,500,Rain,light rain,10d
10345,Dublin 5,2025-02-22 15:06:52,2025-02-23 16:00:00,283.62,282.84,1001,81,280.19,100,0.1,10000,8.69,15.72,208,0.8,,,804,Clouds,overcast clouds,04d
10346,Dublin 5,2025-02-22 15:06:52,2025-02-23 17:00:00,283.48,282.68,1001,81,280.15,81,0.0,10000,8.93,16.51,213,0.8,,,803,Clouds,broken clouds,04d
10347,Dublin 5,2025-02-22 15:06:52,2025-02-23 18:00:00,283.2,282.35,1002,80,279.7,72,0.0,10000,9.08,16.35,214,0.8,,,803,Clouds,broken clouds,04n
10348,Dublin 5,2025-02-22 15:06:52,2025-02-23 19:00:00,282.92,279.21,1002,80,279.44,0,0.0,10000,9.3,16.79,216,0.0,,,800,Clear,clear sky,01n
10349,Dublin 5,2025-02-22 15:06:52,2025-02-23 20:00:00,282.6,278.83,1002,80,279.16,26,0.0,10000,9.11,16.73,218,0.0,,,802,Clouds,scattered clouds,03n
10350,Dublin 5,2025-02-22 15:06:52,2025-02-23 21:00:00,282.37,278.64,1003,80,278.85,52,0.0,10000,8.65,16.15,219,0.0,,,803,Clouds,broken clouds,04n
10351,Dublin 5,2025-02-22 15:06:52,2025-02-23 22:00:00,282.18,278.39,1004,80,278.61,64,0.0,10000,8.67,16.32,220,0.0,,,803,Clouds,broken clouds,04n
10352,Dublin 5,2025-02-22 15:06:52,2025-02-23 23:00:00,281.76,278.03,1004,81,278.44,52,0.0,10000,7.96,15.46,220,0.0,,,803,Clouds,broken clouds,04n
10353,Dublin 5,2025-02-22 15:06:52,2025-02-24 00:00:00,281.6,277.87,1004,81,278.29,43,0.0,10000,7.77,15.07,220,0.0,,,802,Clouds,scattered clouds,03n
10354,Dublin 5,2025-02-22 15:06:52,2025-02-24 01:00:00,281.66,278.09,1004,80,278.24,100,0.0,10000,7.29,14.52,228,0.0,,,804,Clouds,overcast clouds,04n
10355,Dublin 5,2025-02-22 15:06:52,2025-02-24 02:00:00,281.28,277.61,1005,81,277.95,81,0.0,10000,7.26,14.53,228,0.0,,,803,Clouds,broken clouds,04n
10356,Dublin 5,2025-02-22 15:06:52,2025-02-24 03:00:00,280.87,277.32,1005,82,277.74,58,0.0,10000,6.52,13.92,229,0.0,,,803,Clouds,broken clouds,04n
10357,Dublin 5,2025-02-22 15:06:52,2025-02-24 04:00:00,280.59,276.98,1005,83,277.56,44,0.0,10000,6.45,13.8,232,0.0,,,802,Clouds,scattered clouds,03n
10358,Dublin 5,2025-02-22 15:06:52,2025-02-24 05:00:00,280.46,276.8,1005,82,277.34,37,0.0,10000,6.51,13.68,232,0.0,,,802,Clouds,scattered clouds,03n
10359,Dublin 5,2025-02-22 15:06:52,2025-02-24 06:00:00,280.29,276.8,1005,81,277.01,32,0.0,10000,5.91,13.04,228,0.0,,,802,Clouds,scattered clouds,03n
10360,Dublin 5,2025-02-22 15:06:52,2025-02-24 07:00:00,280.31,276.9,1006,81,277.04,17,0.0,10000,5.69,12.44,229,0.0,,,801,Clouds,few clouds,02n
10361,Dublin 5,2025-02-22 15:06:52,2025-02-24 08:00:00,280.34,277.03,1006,82,277.23,24,0.09,10000,5.46,12.18,231,0.0,,,801,Clouds,few clouds,02d
10362,Dublin 5,2025-02-22 15:06:52,2025-02-24 09:00:00,280.8,277.66,1007,81,277.55,36,0.33,10000,5.34,11.4,232,0.0,,,802,Clouds,scattered clouds,03d
10363,Dublin 5,2025-02-22 15:06:52,2025-02-24 10:00:00,281.59,278.8,1007,78,277.82,43,0.64,10000,4.96,10.06,239,0.0,,,802,Clouds,scattered clouds,03d
10364,Dublin 5,2025-02-22 15:06:52,2025-02-24 11:00:00,282.14,279.5,1008,74,277.47,53,1.0,10000,4.93,8.48,241,0.0,,,803,Clouds,broken clouds,04d
10365,Dublin 5,2025-02-22 15:06:52,2025-02-24 12:00:00,282.93,280.45,1008,65,276.52,46,1.22,10000,5.04,7.36,239,0.0,,,802,Clouds,scattered clouds,03d
10366,Dublin 5,2025-02-22 15:06:52,2025-02-24 13:00:00,283.53,282.27,1008,63,276.6,14,1.2,10000,5.05,7.53,237,0.0,,,801,Clouds,few clouds,02d
10367,Dublin 5,2025-02-22 15:06:52,2025-02-24 14:00:00,283.88,282.63,1007,62,276.56,31,0.97,10000,5.06,7.49,232,0.0,,,802,Clouds,scattered clouds,03d
10368,Dublin 5,2025-02-22 16:07:47,2025-02-22 16:00:00,285.24,284.2,1012,65,278.87,40,0.28,10000,4.36,7.83,239,0.0,,,802,Clouds,scattered clouds,03d
10369,Dublin 5,2025-02-22 16:07:47,2025-02-22 17:00:00,284.75,283.72,1012,67,278.84,33,0.0,10000,3.84,7.64,228,0.0,,,802,Clouds,scattered clouds,03d
10370,Dublin 5,2025-02-22 16:07:47,2025-02-22 18:00:00,283.61,282.57,1013,71,278.58,26,0.0,10000,3.58,7.47,221,0.0,,,802,Clouds,scattered clouds,03n
10371,Dublin 5,2025-02-22 16:07:47,2025-02-22 19:00:00,282.28,280.5,1013,77,278.47,21,0.0,10000,3.2,6.71,206,0.0,,,801,Clouds,few clouds,02n
10372,Dublin 5,2025-02-22 16:07:47,2025-02-22 20:00:00,280.97,278.85,1014,82,278.09,11,0.0,10000,3.32,5.1,186,0.0,,,801,Clouds,few clouds,02n
10373,Dublin 5,2025-02-22 16:07:47,2025-02-22 21:00:00,279.72,277.32,1014,87,277.45,4,0.0,10000,3.34,4.42,177,0.0,,,800,Clear,clear sky,01n
10374,Dublin 5,2025-02-22 16:07:47,2025-02-22 22:00:00,279.99,277.33,1014,83,277.06,8,0.0,10000,3.88,7.44,183,0.0,,,800,Clear,clear sky,01n
10375,Dublin 5,2025-02-22 16:07:47,2025-02-22 23:00:00,279.94,277.2,1014,80,276.44,20,0.0,10000,4.02,7.52,175,0.0,,,801,Clouds,few clouds,02n
10376,Dublin 5,2025-02-22 16:07:47,2025-02-23 00:00:00,280.03,276.77,1014,81,276.77,17,0.0,10000,5.16,10.04,172,0.0,,,801,Clouds,few clouds,02n
10377,Dublin 5,2025-02-22 16:07:47,2025-02-23 01:00:00,280.63,277.28,1013,81,277.27,98,0.0,10000,5.76,11.85,172,0.0,,,804,Clouds,overcast clouds,04n
10378,Dublin 5,2025-02-22 16:07:47,2025-02-23 02:00:00,281.46,277.87,1012,79,277.73,99,0.0,10000,7.15,15.04,173,0.0,,,804,Clouds,overcast clouds,04n
10379,Dublin 5,2025-02-22 16:07:47,2025-02-23 03:00:00,282.2,278.4,1010,77,278.15,99,0.0,10000,8.71,17.77,176,0.0,,,804,Clouds,overcast clouds,04n
10380,Dublin 5,2025-02-22 16:07:47,2025-02-23 04:00:00,282.88,279.09,1009,74,278.29,100,0.0,10000,9.61,19.91,182,0.0,,,804,Clouds,overcast clouds,04n
10381,Dublin 5,2025-02-22 16:07:47,2025-02-23 05:00:00,282.86,278.92,1007,76,278.61,100,0.0,10000,10.27,20.62,184,0.0,,,804,Clouds,overcast clouds,04n
10382,Dublin 5,2025-02-22 16:07:47,2025-02-23 06:00:00,282.58,278.24,1006,78,278.65,100,0.0,10000,11.82,23.05,184,0.21,,,500,Rain,light rain,10n
10383,Dublin 5,2025-02-22 16:07:47,2025-02-23 07:00:00,282.67,278.24,1005,81,279.36,100,0.0,10000,12.45,23.17,178,0.66,,,500,Rain,light rain,10n
10384,Dublin 5,2025-02-22 16:07:47,2025-02-23 08:00:00,282.84,278.65,1004,86,280.38,100,0.01,7802,11.5,23.37,179,1.0,,,500,Rain,light rain,10d
10385,Dublin 5,2025-02-22 16:07:47,2025-02-23 09:00:00,283.46,282.79,1002,86,281.0,100,0.07,8661,11.21,22.49,182,1.0,,,501,Rain,moderate rain,10d
10386,Dublin 5,2025-02-22 16:07:47,2025-02-23 10:00:00,283.93,283.31,1001,86,281.48,100,0.07,7501,11.19,22.1,183,1.0,,,501,Rain,moderate rain,10d
10387,Dublin 5,2025-02-22 16:07:47,2025-02-23 11:00:00,284.4,283.83,1001,86,281.82,100,0.14,7342,11.02,22.98,188,1.0,,,501,Rain,moderate rain,10d
10388,Dublin 5,2025-02-22 16:07:47,2025-02-23 12:00:00,284.91,284.39,1000,86,282.37,100,0.15,10000,10.55,23.53,189,1.0,,,501,Rain,moderate rain,10d
10389,Dublin 5,2025-02-22 16:07:47,2025-02-23 13:00:00,285.14,284.64,1000,86,282.64,100,0.24,10000,11.76,19.99,208,1.0,,,501,Rain,moderate rain,10d
10390,Dublin 5,2025-02-22 16:07:47,2025-02-23 14:00:00,284.39,283.74,1000,83,281.43,100,0.13,10000,8.85,17.6,209,1.0,,,500,Rain,light rain,10d
10391,Dublin 5,2025-02-22 16:07:47,2025-02-23 15:00:00,283.89,283.16,1001,82,280.65,100,0.06,10000,9.31,15.34,210,1.0,,,500,Rain,light rain,10d
10392,Dublin 5,2025-02-22 16:07:47,2025-02-23 16:00:00,283.62,282.84,1001,81,280.19,100,0.1,10000,8.69,15.72,208,0.8,,,804,Clouds,overcast clouds,04d
10393,Dublin 5,2025-02-22 16:07:47,2025-02-23 17:00:00,283.48,282.68,1001,81,280.15,81,0.0,10000,8.93,16.51,213,0.8,,,803,Clouds,broken clouds,04d
10394,Dublin 5,2025-02-22 16:07:47,2025-02-23 18:00:00,283.2,282.35,1002,80,279.7,72,0.0,10000,9.08,16.35,214,0.8,,,803,Clouds,broken clouds,04n
10395,Dublin 5,2025-02-22 16:07:47,2025-02-23 19:00:00,282.92,279.21,1002,80,279.44,0,0.0,10000,9.3,16.79,216,0.0,,,800,Clear,clear sky,01n
10396,Dublin 5,2025-02-22 16:07:47,2025-02-23 20:00:00,282.6,278.83,1002,80,279.16,26,0.0,10000,9.11,16.73,218,0.0,,,802,Clouds,scattered clouds,03n
10397,Dublin 5,2025-02-22 16:07:47,2025-02-23 21:00:00,282.37,278.64,1003,80,278.85,52,0.0,10000,8.65,16.15,219,0.0,,,803,Clouds,broken clouds,04n
10398,Dublin 5,2025-02-22 16:07:47,2025-02-23 22:00:00,282.18,278.39,1004,80,278.61,64,0.0,10000,8.67,16.32,220,0.0,,,803,Clouds,broken clouds,04n
10399,Dublin 5,2025-02-22 16:07:47,2025-02-23 23:00:00,281.76,278.03,1004,81,278.44,52,0.0,10000,7.96,15.46,220,0.0,,,803,Clouds,broken clouds,04n
10400,Dublin 5,2025-02-22 16:07:47,2025-02-24 00:00:00,281.6,277.87,1004,81,278.29,43,0.0,10000,7.77,15.07,220,0.0,,,802,Clouds,scattered clouds,03n
10401,Dublin 5,2025-02-22 16:07:47,2025-02-24 01:00:00,281.66,278.09,1004,80,278.24,100,0.0,10000,7.29,14.52,228,0.0,,,804,Clouds,overcast clouds,04n
10402,Dublin 5,2025-02-22 16:07:47,2025-02-24 02:00:00,281.28,277.61,1005,81,277.95,81,0.0,10000,7.26,14.53,228,0.0,,,803,Clouds,broken clouds,04n
10403,Dublin 5,2025-02-22 16:07:47,2025-02-24 03:00:00,280.87,277.32,1005,82,277.74,58,0.0,10000,6.52,13.92,229,0.0,,,803,Clouds,broken clouds,04n
10404,Dublin 5,2025-02-22 16:07:47,2025-02-24 04:00:00,280.59,276.98,1005,83,277.56,44,0.0,10000,6.45,13.8,232,0.0,,,802,Clouds,scattered clouds,03n
10405,Dublin 5,2025-02-22 16:07:47,2025-02-24 05:00:00,280.46,276.8,1005,82,277.34,37,0.0,10000,6.51,13.68,232,0.0,,,802,Clouds,scattered clouds,03n
10406,Dublin 5,2025-02-22 16:07:47,2025-02-24 06:00:00,280.29,276.8,1005,81,277.01,32,0.0,10000,5.91,13.04,228,0.0,,,802,Clouds,scattered clouds,03n
10407,Dublin 5,2025-02-22 16:07:47,2025-02-24 07:00:00,280.31,276.9,1006,81,277.04,17,0.0,10000,5.69,12.44,229,0.0,,,801,Clouds,few clouds,02n
10408,Dublin 5,2025-02-22 16:07:47,2025-02-24 08:00:00,280.34,277.03,1006,82,277.23,24,0.09,10000,5.46,12.18,231,0.0,,,801,Clouds,few clouds,02d
10409,Dublin 5,2025-02-22 16:07:47,2025-02-24 09:00:00,280.8,277.66,1007,81,277.55,36,0.33,10000,5.34,11.4,232,0.0,,,802,Clouds,scattered clouds,03d
10410,Dublin 5,2025-02-22 16:07:47,2025-02-24 10:00:00,281.59,278.8,1007,78,277.82,43,0.64,10000,4.96,10.06,239,0.0,,,802,Clouds,scattered clouds,03d
10411,Dublin 5,2025-02-22 16:07:47,2025-02-24 11:00:00,282.14,279.5,1008,74,277.47,53,1.0,10000,4.93,8.48,241,0.0,,,803,Clouds,broken clouds,04d
10412,Dublin 5,2025-02-22 16:07:47,2025-02-24 12:00:00,282.93,280.45,1008,65,276.52,46,1.22,10000,5.04,7.36,239,0.0,,,802,Clouds,scattered clouds,03d
10413,Dublin 5,2025-02-22 16:07:47,2025-02-24 13:00:00,283.53,282.27,1008,63,276.6,14,1.2,10000,5.05,7.53,237,0.0,,,801,Clouds,few clouds,02d
10414,Dublin 5,2025-02-22 16:07:47,2025-02-24 14:00:00,283.88,282.63,1007,62,276.56,31,0.97,10000,5.06,7.49,232,0.0,,,802,Clouds,scattered clouds,03d
10415,Dublin 5,2025-02-22 16:07:47,2025-02-24 15:00:00,283.66,282.49,1007,66,277.39,56,0.62,10000,4.57,7.41,229,0.0,,,803,Clouds,broken clouds,04d
10416,Dublin 5,2025-02-22 17:08:43,2025-02-22 17:00:00,285.36,284.26,1012,62,278.3,20,0.0,10000,3.84,7.64,228,0.0,,,801,Clouds,few clouds,02d
10417,Dublin 5,2025-02-22 17:08:43,2025-02-22 18:00:00,284.52,283.44,1012,66,278.4,17,0.0,10000,3.58,7.47,221,0.0,,,801,Clouds,few clouds,02n
10418,Dublin 5,2025-02-22 17:08:43,2025-02-22 19:00:00,283.34,282.27,1013,71,278.32,15,0.0,10000,3.2,6.71,206,0.0,,,801,Clouds,few clouds,02n
10419,Dublin 5,2025-02-22 17:08:43,2025-02-22 20:00:00,282.08,280.19,1013,77,278.27,10,0.0,10000,3.32,5.1,186,0.0,,,800,Clear,clear sky,01n
10420,Dublin 5,2025-02-22 17:08:43,2025-02-22 21:00:00,280.85,278.69,1014,82,277.98,7,0.0,10000,3.34,4.42,177,0.0,,,800,Clear,clear sky,01n
10421,Dublin 5,2025-02-22 17:08:43,2025-02-22 22:00:00,279.99,277.33,1014,83,277.06,8,0.0,10000,3.88,7.44,183,0.0,,,800,Clear,clear sky,01n
10422,Dublin 5,2025-02-22 17:08:43,2025-02-22 23:00:00,279.94,277.2,1014,80,276.44,20,0.0,10000,4.02,7.52,175,0.0,,,801,Clouds,few clouds,02n
10423,Dublin 5,2025-02-22 17:08:43,2025-02-23 00:00:00,280.03,276.77,1014,81,276.77,17,0.0,10000,5.16,10.04,172,0.0,,,801,Clouds,few clouds,02n
10424,Dublin 5,2025-02-22 17:08:43,2025-02-23 01:00:00,280.63,277.28,1013,81,277.27,98,0.0,10000,5.76,11.85,172,0.0,,,804,Clouds,overcast clouds,04n
10425,Dublin 5,2025-02-22 17:08:43,2025-02-23 02:00:00,281.46,277.87,1012,79,277.73,99,0.0,10000,7.15,15.04,173,0.0,,,804,Clouds,overcast clouds,04n
10426,Dublin 5,2025-02-22 17:08:43,2025-02-23 03:00:00,282.2,278.4,1010,77,278.15,99,0.0,10000,8.71,17.77,176,0.0,,,804,Clouds,overcast clouds,04n
10427,Dublin 5,2025-02-22 17:08:43,2025-02-23 04:00:00,282.88,279.09,1009,74,278.29,100,0.0,10000,9.61,19.91,182,0.0,,,804,Clouds,overcast clouds,04n
10428,Dublin 5,2025-02-22 17:08:43,2025-02-23 05:00:00,282.86,278.92,1007,76,278.61,100,0.0,10000,10.27,20.62,184,0.0,,,804,Clouds,overcast clouds,04n
10429,Dublin 5,2025-02-22 17:08:43,2025-02-23 06:00:00,282.58,278.24,1006,78,278.65,100,0.0,10000,11.82,23.05,184,0.21,,,500,Rain,light rain,10n
10430,Dublin 5,2025-02-22 17:08:43,2025-02-23 07:00:00,282.67,278.24,1005,81,279.36,100,0.0,10000,12.45,23.17,178,0.66,,,500,Rain,light rain,10n
10431,Dublin 5,2025-02-22 17:08:43,2025-02-23 08:00:00,282.84,278.65,1004,86,280.38,100,0.01,7802,11.5,23.37,179,1.0,,,500,Rain,light rain,10d
10432,Dublin 5,2025-02-22 17:08:43,2025-02-23 09:00:00,283.46,282.79,1002,86,281.0,100,0.07,8661,11.21,22.49,182,1.0,,,501,Rain,moderate rain,10d
10433,Dublin 5,2025-02-22 17:08:43,2025-02-23 10:00:00,283.93,283.31,1001,86,281.48,100,0.07,7501,11.19,22.1,183,1.0,,,501,Rain,moderate rain,10d
